runtime,budget_in_USD,imdbVotes,IMDBscore,TomatoesScore,Metascore,Domestic_box_office,Theater_num,movie_2_before,movie_1_before,movie_0_before,Actor_2_before,Actor_1_before,Actor_0_before
108,110000000,285467,0.64,0.43,0.48,250863268,3768.0,15,47,100,23.75,31.75,60.25
143,25000000,272614,0.75,0.69,0.69,34302837,1251.0,51,58,57,13.75,14.75,11.5
104,12000000,35401,0.54,0.51,0.51,18597342,2538.0,30,91,100,19.0,9.0,16.25
96,35000000,216189,0.73,0.52,0.51,10144010,1472.0,36,100,77,14.5,21.75,37.0
94,,73730,0.7,0.16,0.33,6090172,2016.0,44,99,100,56.5,52.25,39.5
89,18000000,75389,0.58,0.28,0.41,41011711,2566.0,44,100,93,35.25,50.5,38.0
114,70000000,35074,0.43,0.07,0.26,5946136,1453.0,39,56,100,24.5,12.75,25.75
123,40000000,92597,0.64,0.56,0.65,15962471,870.0,47,100,74,1.75,19.25,14.25
88,12000000,221226,0.7,0.61,0.57,27838408,2515.0,29,86,100,18.75,80.75,52.5
100,8700000,99866,0.71,0.67,0.73,5501616,263.0,97,53,64,5.75,7.0,16.75
104,100000000,117205,0.51,,0.38,75030163,3030.0,52,100,98,7.0,23.5,38.75
92,35000000,75562,0.57,0.4,0.52,80197993,3083.0,31,85,100,12.25,52.25,72.25
91,75000000,89398,0.66,0.74,0.68,73661010,3553.0,36,97,100,6.0,25.75,24.25
110,16500000,335849,0.76,0.73,0.68,39868642,1438.0,68,74,100,19.5,33.25,45.0
136,26000000,100345,0.75,0.8,0.75,5463019,115.0,75,64,65,25.25,20.5,17.25
138,85000000,219788,0.69,0.48,0.52,63280000,2698.0,31,67,85,43.0,38.25,40.25
80,33000000,45626,0.56,0.11,0.25,59843754,3282.0,43,83,100,26.75,40.0,22.5
102,40000000,60105,0.37,,0.36,24413467,2784.0,38,100,90,23.75,42.0,55.5
83,80000000,147284,0.67,0.75,0.67,155019340,4093.0,37,73,100,6.75,8.75,24.75
121,50000000,68367,0.56,0.33,0.49,22672813,2236.0,53,100,64,13.25,19.0,18.5
97,20000000,44375,0.53,0.04,0.19,23364784,2681.0,32,70,100,26.75,36.25,100.0
139,70000000,83050,0.69,0.37,0.53,55011732,3241.0,49,38,73,30.0,20.75,20.5
109,17000000,131144,0.67,0.3,0.45,35662731,2219.0,51,100,97,8.25,19.0,7.5
87,21000000,41654,0.48,0.33,0.38,480314,505.0,18,27,46,10.25,8.25,5.0
116,15000000,58193,0.7,0.66,0.52,9396870,1253.0,53,100,44,34.0,18.25,12.25
118,,94997,0.69,0.54,0.53,15309602,1292.0,50,100,83,13.0,16.75,34.75
99,50000000,52596,0.55,0.23,0.33,71724497,3651.0,39,99,100,33.5,47.75,44.0
167,90000000,94250,0.67,0.54,0.61,59908565,2250.0,14,42,100,24.75,24.25,26.0
110,70000000,90010,0.56,0.25,0.36,42285169,3235.0,27,100,74,12.25,28.5,31.75
117,35000000,82062,0.7,0.25,0.47,7459300,2067.0,48,100,86,4.75,15.0,14.75
108,100000000,157043,0.65,0.76,0.77,198000317,3804.0,33,66,100,13.75,0.0,0.0
110,27000000,287900,0.78,,0.53,22495466,1989.0,31,57,100,33.0,36.5,28.5
97,85000000,33260,0.63,0.79,0.68,82985708,3745.0,29,77,78,19.0,14.0,16.0
91,16000000,63959,0.59,0.12,0.3,39517763,2820.0,48,100,80,8.75,60.5,39.5
90,,60523,0.77,0.84,0.81,881302,37.0,93,80,81,0.0,0.0,0.0
106,50000000,179885,0.67,0.16,0.36,62318875,3207.0,49,82,100,14.75,47.0,45.75
93,23000000,116153,0.65,0.37,0.47,36580083,2917.0,49,96,100,9.0,10.5,6.5
123,6000000,165293,0.77,0.87,0.74,17606684,540.0,39,100,93,6.25,20.0,23.75
103,12000000,41832,0.55,0.2,0.36,28444855,2579.0,50,100,93,28.5,26.25,29.5
101,2000000,30392,0.65,0.67,0.64,1985292,69.0,88,88,71,32.0,20.0,18.75
113,30000000,206501,0.76,0.72,0.67,40435190,2270.0,29,93,100,2.0,16.25,9.0
93,20000000,96513,0.68,0.53,0.55,8334575,1919.0,0,60,100,22.25,11.25,21.0
141,19000000,146135,0.79,0.91,0.89,13756082,781.0,87,66,56,4.75,24.5,38.5
145,17000000,34868,0.55,0.38,0.44,275380,63.0,38,29,20,0.0,0.0,0.0
105,33000000,125799,0.55,0.69,0.58,34020814,3555.0,35,100,78,18.5,60.5,52.25
180,,49133,0.7,0.72,0.72,849055,15.0,65,100,80,12.0,13.5,14.0
104,15000000,57253,0.68,0.54,0.48,10011996,1207.0,62,51,75,0.0,25.0,10.0
83,45000000,106506,0.51,0.36,0.4,90710620,3673.0,49,89,100,19.0,9.5,20.5
106,52000000,116833,0.58,0.34,0.45,118703275,3146.0,38,78,100,24.25,58.0,45.25
88,30000000,76342,0.44,0.09,0.18,18522064,2558.0,51,100,90,10.5,33.5,33.75
130,70000000,64198,0.65,0.78,0.76,103365956,2797.0,36,100,71,13.0,26.25,20.25
98,160000000,91880,0.56,0.33,0.5,60674817,3555.0,27,83,91,21.75,36.25,31.25
93,80000000,75454,0.56,0.21,0.38,82226474,3477.0,38,81,100,22.0,44.25,51.25
131,65000000,53620,0.71,0.48,0.53,43545364,2606.0,59,89,100,13.25,14.75,24.5
85,149000000,102483,0.66,0.73,0.74,64665672,3707.0,27,78,100,21.0,26.0,25.25
97,5000000,124362,0.74,0.63,0.65,24148068,2150.0,35,100,99,31.0,67.5,60.25
85,7000000,28484,0.51,0.09,0.24,23086480,2009.0,43,100,76,6.5,16.75,10.0
103,12462660,97454,0.73,0.97,0.91,56441711,1850.0,77,69,67,7.5,11.5,17.25
121,8428185,87468,0.76,0.91,0.84,12899867,689.0,43,55,46,0.0,11.0,0.0
122,15000000,93772,0.74,0.41,0.41,6855137,1611.0,31,100,74,18.5,42.5,29.0
124,25000000,21885,0.6,0.22,0.43,15432542,1622.0,43,100,70,12.75,27.75,26.25
111,15000000,92572,0.76,0.9,0.9,31567134,1871.0,42,100,78,0.0,25.0,0.0
105,50000000,53783,0.58,0.18,0.45,48751189,2840.0,27,70,91,23.25,31.0,25.5
120,10000000,94714,0.73,0.9,0.77,5490423,505.0,30,49,33,3.25,4.0,3.25
108,10000000,166143,0.62,0.28,0.48,80238724,3167.0,29,58,100,6.75,49.5,52.75
110,17500000,60725,0.63,0.4,0.46,19185184,2964.0,42,98,100,31.5,21.0,16.5
92,20000000,30728,0.47,0.2,0.45,18844784,2545.0,37,100,89,13.25,24.75,24.75
129,65000000,74094,0.6,0.67,0.66,70278893,3021.0,33,100,62,16.25,21.5,17.0
120,13000000,67915,0.73,0.86,0.66,4857374,200.0,97,73,100,0.0,0.0,4.0
92,15000000,71039,0.74,0.87,0.73,17510118,682.0,70,98,100,26.5,26.75,35.0
88,6500000,24337,0.58,,0.68,13368437,1010.0,71,82,99,7.5,13.5,12.5
107,6000000,10028,0.51,0.25,0.45,63257940,2194.0,20,100,90,12.0,29.5,58.0
91,80000000,233595,0.68,0.57,0.58,195330621,3969.0,18,26,66,24.25,11.0,30.25
108,26000000,19465,0.58,0.1,0.37,17127992,1607.0,53,100,90,7.0,6.75,12.25
96,6358500,34918,0.65,0.66,0.62,137221,34.0,18,49,56,0.0,0.0,0.0
93,10000000,34226,0.54,0.17,0.36,7027762,1572.0,12,98,90,21.75,15.5,5.75
97,50000000,66761,0.56,0.24,0.47,88715192,3202.0,26,75,100,33.5,49.0,59.25
125,19400000,85467,0.75,0.74,0.69,8060487,287.0,74,100,64,0.0,0.0,0.0
105,40000000,60321,0.71,0.72,0.63,57806952,2987.0,53,100,94,38.25,45.5,40.5
110,54000000,74795,0.56,0.2,0.46,75802010,3137.0,21,100,94,11.5,30.25,24.75
115,18000000,27635,0.67,0.55,0.62,418296,52.0,15,32,100,11.5,10.0,10.0
167,,100496,0.82,,,2197694,66.0,31,87,100,10.25,19.5,50.0
86,85000000,78535,0.61,0.48,0.49,85105259,3833.0,17,31,67,15.25,21.0,15.75
125,,48718,0.68,0.31,0.49,14734633,1845.0,44,100,60,30.25,17.75,26.5
110,,12463,0.46,0.14,0.33,1018965,745.0,100,97,57,11.25,8.25,10.75
99,40000000,37647,0.47,0.06,0.34,70165972,3261.0,10,46,100,34.5,10.75,30.25
95,15500000,37132,0.63,0.67,,848,2.0,17,40,51,11.0,0.0,3.25
116,,40455,0.73,0.47,0.57,45128,8.0,33,34,46,6.25,5.75,5.0
120,40000000,56404,0.73,0.72,0.64,81612565,3122.0,18,52,100,19.0,29.0,48.5
108,60000000,45795,0.61,0.34,0.49,36280697,2851.0,21,100,80,29.25,33.75,29.5
110,25000000,53587,0.55,0.27,0.43,54607383,2723.0,35,100,38,0.0,4.5,14.0
91,15000000,7389,0.56,0.26,0.46,8117637,3018.0,53,100,68,24.0,21.25,16.75
106,700000,80361,0.72,0.9,0.85,2697938,105.0,48,41,43,6.5,6.25,6.5
112,8000000,17157,0.74,0.85,0.72,18848430,2195.0,46,100,93,0.0,25.0,24.5
103,,25118,0.64,0.31,0.53,26910736,2044.0,71,97,100,17.5,25.25,0.0
87,15000000,40033,0.51,0.09,0.27,47860214,3004.0,36,100,79,25.25,36.0,61.75
118,,39883,0.72,,0.58,42647449,2397.0,39,100,95,29.25,37.5,28.5
103,28000000,50614,0.54,0.14,0.29,17326650,2543.0,33,65,57,9.75,7.75,10.0
88,1000000,51193,0.73,,0.62,446165,91.0,13,43,29,7.5,0.0,1.5
112,45000000,25937,0.65,0.56,0.52,38399961,2514.0,19,100,98,38.75,43.5,25.0
83,20000000,54667,0.28,0.07,0.11,48548426,2898.0,52,100,93,6.75,34.25,35.75
125,30000000,41796,0.69,0.42,0.52,38432823,3510.0,57,100,94,8.75,4.5,33.75
100,,23890,0.7,0.76,0.67,516139,60.0,100,72,66,4.75,8.5,10.5
140,60000000,39401,0.65,0.33,0.47,13090630,2033.0,58,100,70,1.25,5.0,11.75
114,,16404,0.74,0.32,0.49,3438735,816.0,18,100,86,7.0,18.5,23.0
96,30000000,59053,0.51,0.4,0.5,22530295,2702.0,47,77,100,12.25,44.25,46.75
85,1500000,26633,0.57,0.51,0.57,175281,82.0,27,30,19,2.25,2.25,19.25
118,,22863,0.75,0.68,0.65,21214987,1162.0,37,100,61,7.75,7.25,4.5
88,30000000,26542,0.7,0.67,0.57,3005605,102.0,45,26,42,5.0,9.0,10.5
118,30000000,23725,0.67,0.43,0.55,34742066,3009.0,30,84,100,16.25,63.75,37.75
109,2543400,19415,0.69,0.66,0.74,2730296,165.0,14,24,40,8.25,0.0,0.0
90,20500000,26995,0.47,0.11,0.27,20264436,2323.0,52,100,79,10.75,30.0,39.75
102,20000000,44164,0.5,0.12,0.33,39143839,3214.0,50,100,95,20.0,26.25,40.25
120,,21237,0.65,0.34,0.56,930469,95.0,5,53,37,7.5,5.75,9.25
105,20000000,10227,0.61,0.61,0.63,21170563,1602.0,29,38,73,3.75,6.0,6.0
103,500000,7079,0.62,0.64,,13804,1.0,0,59,29,0.0,6.25,17.75
102,52000000,121634,0.66,0.56,0.63,36895141,2706.0,15,77,100,10.0,30.75,10.75
90,7000000,20011,0.64,0.19,0.45,1661464,336.0,43,57,38,8.75,6.0,11.5
92,,19750,0.68,0.76,0.66,69136,72.0,0,0,0,9.75,5.75,7.5
94,80000000,22109,0.53,0.5,0.47,37384046,2854.0,19,45,59,31.75,22.0,25.25
88,50000000,34414,0.58,0.62,0.59,28142535,3050.0,18,73,100,35.5,30.25,26.75
98,50000000,17068,0.44,0.26,0.43,61123569,3501.0,38,77,100,6.75,3.25,12.75
108,18000000,19360,0.65,0.48,0.6,188565,24.0,0,20,20,12.25,10.75,11.0
115,20000000,30351,0.62,0.22,0.39,37442180,2626.0,28,100,71,22.0,32.0,29.5
106,12000000,10036,0.56,0.23,0.42,43753,44.0,26,28,25,9.75,11.75,6.5
84,9000000,22910,0.46,,0.22,16235738,1544.0,63,100,43,44.25,41.5,30.5
93,40000000,22222,0.51,0.34,0.42,659210,221.0,0,0,0,12.25,13.0,3.25
87,50000000,14419,0.65,0.7,0.62,58640119,2609.0,55,100,71,1.5,1.25,2.5
126,28000000,31336,0.65,0.68,0.62,14426251,1551.0,41,100,79,10.0,25.5,21.5
128,55000000,22634,0.62,,0.37,7221458,1520.0,48,100,71,14.75,21.75,20.25
113,50000000,27920,0.69,0.3,0.52,1000626,49.0,0,0,0,2.5,6.5,3.75
97,12000000,29174,0.47,0.17,0.32,84500122,3458.0,0,0,40,2.75,28.5,6.75
87,,37454,0.58,0.71,0.62,82987,8.0,33,30,39,0.0,0.0,0.0
125,13000000,30922,0.71,0.62,0.65,1173673,439.0,20,64,63,5.75,10.0,9.5
97,,8898,0.59,0.28,0.37,21344312,1006.0,23,65,86,8.75,8.75,8.5
117,,8749,0.58,0.35,0.58,742614,111.0,21,13,24,10.25,16.75,8.75
84,8000000,24384,0.51,0.09,0.17,15032800,1270.0,41,100,86,4.75,34.5,31.75
111,100000,14424,0.67,0.13,0.38,10178331,441.0,7,17,100,0.0,0.0,10.25
120,10000000,24748,0.73,0.25,0.4,2893666,152.0,12,15,23,13.25,11.5,14.75
80,,4744,0.54,0.59,0.56,13040527,1870.0,59,100,83,0.0,0.0,0.0
115,20000000,39888,0.65,0.46,0.57,11614790,1359.0,23,95,100,22.25,17.25,40.5
99,,11992,0.67,0.61,0.64,11468568,1265.0,69,100,83,6.0,9.0,6.0
110,13000000,15533,0.71,0.73,0.68,1151330,179.0,49,100,49,31.5,37.75,25.25
84,,21827,0.6,0.12,0.27,4630045,1495.0,51,100,69,1.25,16.5,1.5
171,,31693,0.72,,,2223961,113.0,36,53,67,15.25,19.25,20.0
85,,10607,0.63,0.53,0.63,234286,25.0,51,79,35,4.0,2.0,23.25
113,,11399,0.68,0.88,0.73,154892,11.0,19,48,55,0.0,6.75,7.0
91,1766750,15244,0.7,0.81,0.83,11408,2.0,0,35,34,0.0,0.0,0.0
95,15000000,6959,0.62,0.53,0.57,21000147,2877.0,44,85,100,6.0,17.5,14.5
106,13236210,29035,0.7,0.81,0.72,1499605,303.0,65,61,44,25.0,10.25,12.75
91,4000000,14042,0.59,0.4,0.51,7836393,1370.0,47,100,89,10.75,36.5,39.75
122,9500000,17985,0.75,0.86,0.82,13610521,335.0,100,95,85,32.5,18.25,24.0
92,500000,8452,0.5,0.4,0.37,654132,20.0,31,48,58,0.0,0.0,0.0
87,35000000,7248,0.58,0.42,0.51,14523101,2898.0,15,100,89,0.0,0.0,0.0
123,20000000,6373,0.63,0.19,0.38,13395961,909.0,17,100,93,5.0,28.25,16.5
93,8000000,27040,0.67,0.72,0.7,298110,4.0,28,100,81,0.0,0.0,0.0
105,32000000,23053,0.61,0.33,0.49,1308696,64.0,38,88,51,12.25,16.5,17.5
105,10000000,21029,0.68,0.82,0.75,20342852,767.0,30,83,100,10.0,13.75,7.0
100,35000000,27964,0.59,0.25,0.44,17807569,3007.0,35,43,100,14.25,35.0,19.5
85,15000000,11114,0.48,0.16,0.38,7744785,1984.0,19,27,29,14.5,12.0,0.0
96,,12093,0.61,0.68,0.57,64802,20.0,10,100,75,0.0,0.0,0.0
85,3700000,28136,0.65,0.38,0.44,63686397,3043.0,34,42,45,10.75,9.75,7.75
155,,16956,0.81,,,1244576,47.0,30,99,100,10.0,10.75,13.5
152,5041750,21255,0.65,0.92,,2643586,63.0,30,84,100,6.75,5.0,17.25
95,5000000,11337,0.73,0.57,0.38,3833507,204.0,0,83,100,0.0,0.0,5.75
85,,13825,0.67,,0.65,19875,2.0,9,43,100,7.25,8.25,0.5
104,11000000,12243,0.68,0.28,0.59,355968,29.0,33,57,21,5.75,3.0,6.0
95,3815100,11963,0.71,0.89,0.82,3347411,168.0,87,63,66,7.5,0.0,7.5
85,20000000,4221,0.28,0.08,0.23,7578946,2319.0,10,100,79,15.75,34.0,9.75
86,12000000,13103,0.63,0.52,0.68,5549923,625.0,95,100,50,9.5,19.5,7.25
185,10200000,15808,0.64,1.0,0.68,1430721,59.0,24,82,100,14.5,24.5,30.25
116,,22545,0.63,0.5,0.64,1005539,321.0,22,17,11,0.0,0.0,7.25
90,25000000,9592,0.52,0.29,0.43,16655224,2775.0,37,79,100,8.25,54.0,50.0
96,2000000,11076,0.66,,0.66,199176,13.0,50,46,54,4.0,10.75,4.75
121,15000000,4971,0.63,0.47,0.55,12669914,975.0,23,93,100,4.75,32.0,6.5
91,6000000,7755,0.58,0.52,0.45,49034,7.0,0,0,0,15.5,11.75,12.0
89,,16202,0.55,0.18,0.32,3091922,1009.0,57,72,100,17.25,25.5,20.25
98,,20819,0.4,0.04,0.17,11449638,1509.0,31,100,56,16.5,15.25,10.25
113,37665000,14709,0.51,0.23,0.43,12512886,2361.0,33,92,100,8.25,8.75,9.25
95,,11251,0.61,0.25,,87416,74.0,6,6,15,7.25,1.25,0.75
94,,3797,0.51,0.64,0.31,1810,1.0,7,10,15,4.5,3.5,3.5
116,8000000,11043,0.69,0.78,,12671300,260.0,46,100,83,0.0,0.0,0.0
104,13000000,21307,0.63,0.58,0.55,11003643,2155.0,29,73,64,9.5,23.0,17.5
102,,16024,0.63,0.36,0.54,3297137,762.0,71,100,79,10.75,21.5,25.5
111,1270362,4790,0.73,0.92,0.81,9481,5.0,24,17,28,0.0,0.0,0.0
135,,19682,0.83,,,26472,10.0,0,0,0,4.75,13.25,0.0
93,,20425,0.49,0.06,0.28,35093569,3205.0,50,100,86,3.25,24.75,38.75
75,47000000,9562,0.45,0.04,0.28,15849032,2381.0,59,100,62,5.0,3.0,8.75
99,3000000,8510,0.31,0.22,0.36,7061128,1060.0,23,70,99,10.5,30.5,36.5
79,,3444,0.63,0.44,0.39,37072,5.0,0,0,90,0.0,0.0,0.0
101,35000000,9292,0.68,0.37,0.52,37629831,3083.0,43,100,77,2.0,4.25,1.75
86,,4252,0.63,0.46,0.57,9458,9.0,63,48,79,6.25,6.5,1.75
96,,4828,0.71,0.5,0.49,171817,100.0,0,38,18,0.0,0.0,0.0
99,10000000,3349,0.49,0.04,0.23,1214661,17.0,68,0,0,12.5,18.75,12.5
107,17000000,23690,0.55,0.38,0.45,7314027,1500.0,35,100,73,9.0,24.25,15.5
88,5000000,5802,0.56,0.22,0.48,418689,20.0,41,10,10,4.75,24.5,11.5
103,,10762,0.7,,0.7,161593,8.0,13,100,62,2.25,0.0,2.5
117,,2560,0.62,0.32,0.45,31216,5.0,0,15,0,0.0,0.0,0.0
109,,2051,0.48,0.48,0.51,1110707,108.0,47,39,32,3.0,0.0,0.0
101,5000000,8176,0.56,0.76,0.69,32921,6.0,17,17,12,0.75,1.5,0.25
100,,4700,0.58,0.57,0.57,228498,151.0,36,83,96,0.0,0.0,0.0
193,10083500,16684,0.61,0.58,,3275443,64.0,35,100,99,21.25,31.25,16.0
105,18000000,15130,0.67,0.5,0.57,70644,13.0,41,94,85,3.25,13.5,12.0
168,5300000,28582,0.72,1.0,,2105351,72.0,24,68,100,30.5,34.25,40.25
116,25000000,15487,0.67,,0.7,7164995,1069.0,37,49,41,2.0,2.0,2.0
88,500000,5170,0.68,0.7,0.56,220409,7.0,42,0,0,0.0,16.5,0.0
87,,2986,0.59,0.63,0.63,15745,6.0,0,63,79,0.0,0.0,0.0
98,,10286,0.68,0.48,0.56,239962,21.0,61,100,49,1.25,1.0,1.25
105,3332780,8719,0.74,0.87,0.79,554826,15.0,25,42,40,0.0,0.0,0.0
112,3393900,11731,0.76,0.65,0.54,26651,6.0,26,39,22,22.0,16.25,7.25
107,8000000,5897,0.64,0.19,0.36,54702,6.0,28,14,0,7.5,22.75,15.5
89,4000000,9518,0.32,0.05,0.21,15680099,1747.0,17,100,17,11.0,25.0,23.75
78,1000000,3645,0.61,0.69,0.65,10787,2.0,0,10,0,5.5,26.75,6.75
90,2000000,880,0.42,,,20,1.0,0,0,0,6.0,3.75,1.0
76,300000,5426,0.67,0.84,0.84,255923,11.0,50,57,66,0.0,0.0,20.25
101,14000000,9745,0.67,0.75,0.62,4299773,1306.0,23,68,53,5.5,10.25,10.5
95,6358500,6945,0.58,0.71,,2867,10.0,45,100,67,3.5,8.5,5.25
93,,5637,0.51,0.33,,23200,50.0,2,2,3,0.0,4.0,3.75
87,3000000,1546,0.71,0.13,,252726,207.0,0,0,0,0.0,0.0,0.0
93,,2396,0.68,0.65,0.57,224614,17.0,43,70,100,0.0,0.0,0.0
123,15000000,6116,0.63,0.65,0.65,399879,25.0,20,100,40,10.75,3.5,7.0
102,2400000,1756,0.65,0.19,0.44,46605,12.0,18,17,60,12.5,7.25,34.25
82,,1063,0.56,0.11,0.47,13737,8.0,23,32,45,17.25,7.5,14.0
88,,3695,0.54,0.54,,11682205,2186.0,35,29,28,0.0,0.0,0.0
113,,4167,0.59,0.24,0.34,64458,19.0,11,7,6,11.25,19.75,8.25
131,,2648,0.52,0.32,0.44,86051,2.0,46,45,100,4.5,8.75,6.75
110,18000000,3433,0.66,0.17,0.32,5244,2.0,11,30,16,3.25,11.75,14.5
84,5000000,2645,0.41,0.11,,26000,117.0,21,18,19,6.0,10.5,6.5
94,,1975,0.63,0.16,0.44,9936,2.0,0,0,0,0.0,0.0,0.0
168,,4017,0.68,0.76,0.8,687414,22.0,11,25,21,0.0,0.0,0.0
115,,568,0.68,,,3493000,787.0,0,52,39,10.25,0.0,26.25
93,,4105,0.58,0.52,0.36,3567,1.0,0,0,0,20.75,5.5,16.75
118,,3941,0.63,0.46,0.52,126714,28.0,6,15,11,7.0,8.25,1.75
92,,1601,0.63,0.9,0.77,25751,3.0,0,0,37,0.0,0.0,8.75
98,,2767,0.53,0.43,0.57,2844,4.0,0,0,16,7.25,12.5,33.0
88,2500000,7404,0.5,,,40081,6.0,5,13,20,6.25,6.25,12.75
99,3300000,732,0.55,,,18340051,2577.0,0,0,0,14.25,4.0,4.25
113,,1945,0.66,0.29,0.39,918931,62.0,0,83,0,2.25,11.75,10.25
93,2500,6786,0.73,0.94,0.85,179948,17.0,0,33,34,0.0,0.0,0.0
92,1696950,3654,0.65,0.6,0.6,63049,5.0,69,82,94,0.0,6.0,0.0
109,,2083,0.66,0.07,0.35,425045,64.0,13,100,79,0.0,12.25,0.0
98,3000000,4134,0.62,0.52,0.57,128585,26.0,0,34,35,11.75,12.25,8.0
105,,1551,0.62,0.05,0.32,251775,84.0,56,70,27,14.0,4.75,11.25
101,8000000,7543,0.63,0.58,0.58,214864,33.0,29,69,81,3.25,0.0,3.25
88,50000,1898,0.62,0.65,0.52,9946,1.0,67,0,33,3.5,9.25,0.0
97,6000000,2470,0.62,0.83,0.64,119452,22.0,18,9,17,1.25,7.25,7.25
81,1000000,5123,0.69,0.58,0.57,7202,1.0,66,58,52,10.25,6.75,18.25
90,,2911,0.54,0.36,0.57,4339241,163.0,72,65,52,20.5,7.25,23.75
101,2400000,4283,0.51,0.05,0.34,1008849,458.0,12,100,68,0.0,10.5,9.25
90,2200000,4151,0.7,0.98,0.82,277991,9.0,57,34,57,0.0,0.0,0.0
88,,3125,0.63,0.63,,1344,2.0,0,100,43,24.5,27.0,6.5
95,5800000,8879,0.21,0.02,0.3,7009668,1023.0,50,79,100,25.0,0.0,10.0
100,2500000,4497,0.77,0.66,0.63,187480,16.0,42,14,28,0.0,0.0,0.0
116,,8282,0.73,,,292794,36.0,0,0,0,8.5,25.25,17.75
105,,2860,0.68,,,302458,50.0,23,70,100,17.75,12.5,18.25
88,,5349,0.66,0.65,0.65,265550,19.0,0,18,37,21.0,7.5,4.5
157,,8875,0.64,,,789963,26.0,18,68,100,12.25,20.25,25.75
131,,865,0.71,0.6,,209654,54.0,43,0,0,4.0,3.75,16.25
107,3000000,1365,0.7,0.35,,49939,7.0,27,0,26,15.75,7.25,20.75
80,750000,3008,0.31,,,275000,145.0,41,100,78,6.25,14.0,3.0
93,,2431,0.62,0.4,0.46,488393,101.0,12,11,100,6.5,31.75,37.5
91,3300000,10098,0.73,0.42,0.47,8093373,457.0,49,54,44,3.5,0.0,3.5
164,,6664,0.67,,,334618,31.0,46,100,93,16.25,14.0,5.25
105,,507,0.62,,,30276,1.0,0,74,50,1.75,12.25,6.75
100,24000000,779,0.62,0.35,0.39,234480,26.0,51,100,62,0.0,0.0,0.0
82,,536,0.52,0.28,0.47,11204,2.0,30,87,44,0.0,0.0,0.0
94,,1009,0.49,0.0,,14982,5.0,0,45,22,2.0,2.0,21.0
114,3000000,764,0.7,0.65,0.51,163069,11.0,68,56,52,29.0,16.75,8.5
92,9000000,2889,0.49,,,336,1.0,0,32,47,6.75,30.5,2.25
85,11400000,870,0.67,0.68,0.56,14443,4.0,0,0,36,0.0,0.0,0.0
93,,1317,0.5,0.35,0.65,7699,1.0,0,55,0,0.0,0.0,0.0
88,1000000,808,0.41,,,884,2.0,0,24,0,0.0,2.5,0.0
157,65000000,391165,0.77,0.89,0.78,33080084,2379.0,25,74,65,10.0,14.25,12.25
122,25000000,763641,0.81,0.93,0.91,74273505,2037.0,27,43,33,47.5,45.25,45.75
113,20000000,482042,0.76,0.87,0.76,121463226,3069.0,24,60,100,17.25,44.25,91.5
144,150000000,568930,0.71,0.57,0.61,319246193,4050.0,40,100,70,29.75,77.25,61.25
111,150000000,576464,0.8,0.96,0.96,206445654,3940.0,19,30,65,11.0,38.25,55.5
138,150000000,451131,0.75,0.77,0.71,292137260,4285.0,54,100,62,12.5,50.25,44.25
127,70000000,238486,0.77,0.76,0.66,38634938,2565.0,35,90,100,2.25,0.0,5.5
148,15000000,523072,0.81,0.82,0.73,18354356,660.0,45,48,41,17.25,21.5,28.0
121,10173600,424158,0.79,0.91,0.81,23618786,1272.0,55,91,100,2.5,6.75,4.5
139,258000000,458774,0.62,0.63,0.59,336530303,4324.0,43,100,72,12.5,32.75,51.25
129,30000000,331418,0.7,0.9,0.85,148761765,2975.0,17,61,100,15.75,59.75,95.25
157,100000000,365544,0.78,0.8,0.76,130164645,3110.0,56,100,97,21.0,38.25,33.0
158,25000000,461570,0.82,0.91,0.93,40222514,1620.0,56,77,64,5.25,6.25,6.75
123,30000000,227578,0.78,0.83,0.85,50980159,1400.0,100,59,71,14.25,3.5,15.5
117,75000000,112708,0.67,0.91,0.81,118871849,3121.0,32,79,100,32.75,59.5,59.0
90,9000000,101449,0.74,,0.67,42739347,2459.0,29,38,24,6.5,0.0,13.25
111,15000000,83053,0.65,0.51,0.44,1294640,288.0,69,47,54,16.0,15.5,22.0
114,19000000,233173,0.77,0.94,0.72,20300218,1713.0,39,98,100,30.0,49.5,40.0
113,180000000,167059,0.61,0.42,0.51,70107728,3528.0,50,100,90,14.75,29.25,14.5
94,10200000,80150,0.55,0.44,0.46,17544812,2350.0,33,100,50,18.5,61.25,49.5
122,55000000,269196,0.77,0.89,0.76,53606916,3006.0,22,55,62,10.0,17.25,27.25
107,33064200,219567,0.73,,0.64,3688560,461.0,51,66,54,11.5,10.5,14.5
96,7500000,465036,0.75,0.94,0.81,143495265,2534.0,40,74,100,22.0,51.75,62.5
97,8901900,20350,0.58,0.31,0.39,15000,76.0,20,62,100,9.25,15.75,9.75
124,61000000,290901,0.72,0.47,0.53,47003582,2806.0,25,48,63,19.75,31.5,37.75
107,85000000,164982,0.71,0.93,0.75,127706877,3730.0,29,87,100,31.0,65.5,56.25
116,50000000,321112,0.74,0.85,0.83,52898073,1507.0,14,22,36,19.0,29.0,36.5
105,20000000,206885,0.69,0.69,0.62,80818974,3132.0,29,81,100,7.25,22.75,45.5
191,67000000,169700,0.76,0.84,0.77,25031037,2629.0,34,88,100,28.25,61.0,64.5
126,18000000,259256,0.72,0.72,0.58,25593755,2423.0,29,100,77,3.5,7.0,9.0
113,,168415,0.72,0.71,0.68,39004700,2443.0,29,81,98,22.25,36.0,49.5
